,Turbine_ID_x,Timestamp,Gen_RPM_Max,Gen_RPM_Min,Gen_RPM_Avg,Gen_RPM_Std,Gen_Bear_Temp_Avg,Gen_Phase1_Temp_Avg,Gen_Phase2_Temp_Avg,Gen_Phase3_Temp_Avg,Hyd_Oil_Temp_Avg,Gear_Oil_Temp_Avg,Gear_Bear_Temp_Avg,Nac_Temp_Avg,Rtr_RPM_Max,Rtr_RPM_Min,Rtr_RPM_Avg,Amb_WindSpeed_Max,Amb_WindSpeed_Min,Amb_WindSpeed_Avg,Amb_WindSpeed_Std,Amb_WindDir_Relative_Avg,Amb_WindDir_Abs_Avg,Amb_Temp_Avg,Prod_LatestAvg_ActPwrGen0,Prod_LatestAvg_ActPwrGen1,Prod_LatestAvg_ActPwrGen2,Prod_LatestAvg_TotActPwr,Prod_LatestAvg_ReactPwrGen0,Prod_LatestAvg_ReactPwrGen1,Prod_LatestAvg_ReactPwrGen2,Prod_LatestAvg_TotReactPwr,HVTrafo_Phase1_Temp_Avg,HVTrafo_Phase2_Temp_Avg,HVTrafo_Phase3_Temp_Avg,Grd_InverterPhase1_Temp_Avg,Cont_Top_Temp_Avg,Cont_Hub_Temp_Avg,Cont_VCP_Temp_Avg,Gen_SlipRing_Temp_Avg,Spin_Temp_Avg,Blds_PitchAngle_Min,Blds_PitchAngle_Max,Blds_PitchAngle_Avg,Blds_PitchAngle_Std,Cont_VCP_ChokcoilTemp_Avg,Grd_RtrInvPhase1_Temp_Avg,Grd_RtrInvPhase2_Temp_Avg,Grd_RtrInvPhase3_Temp_Avg,Cont_VCP_WtrTemp_Avg,Grd_Prod_Pwr_Avg,Grd_Prod_CosPhi_Avg,Grd_Prod_Freq_Avg,Grd_Prod_VoltPhse1_Avg,Grd_Prod_VoltPhse2_Avg,Grd_Prod_VoltPhse3_Avg,Grd_Prod_CurPhse1_Avg,Grd_Prod_CurPhse2_Avg,Grd_Prod_CurPhse3_Avg,Grd_Prod_Pwr_Max,Grd_Prod_Pwr_Min,Grd_Busbar_Temp_Avg,Rtr_RPM_Std,Amb_WindSpeed_Est_Avg,Grd_Prod_Pwr_Std,Grd_Prod_ReactPwr_Avg,Grd_Prod_ReactPwr_Max,Grd_Prod_ReactPwr_Min,Grd_Prod_ReactPwr_Std,Grd_Prod_PsblePwr_Avg,Grd_Prod_PsblePwr_Max,Grd_Prod_PsblePwr_Min,Grd_Prod_PsblePwr_Std,Grd_Prod_PsbleInd_Avg,Grd_Prod_PsbleInd_Max,Grd_Prod_PsbleInd_Min,Grd_Prod_PsbleInd_Std,Grd_Prod_PsbleCap_Avg,Grd_Prod_PsbleCap_Max,Grd_Prod_PsbleCap_Min,Grd_Prod_PsbleCap_Std,Gen_Bear2_Temp_Avg,Nac_Direction_Avg,RPM_Diff,Power_Diff,Turbine_ID_y,Component,Remarks
381,T06,2017-04-02 20:10:00+00:00,1238.6,231.0,283.3,116.0,45.0,51.0,52.0,51.0,36.0,43.0,46.0,31.0,11.0,2.1,2.5,5.2,0.5,3.0,0.5,19.3,250.2,19.0,-1835.0,0.0,0.0,-1835.0,-2166.0,0.0,0.0,-2166.0,46.0,49.0,46.0,38.0,41.0,36.0,39.0,28.0,27.0,0.5,45.3,24.1,3.2,82.0,38.0,36.0,37.0,39.0,-11.0,0.6000000000000001,50.0,398.0,396.4,394.4,12.4,16.7,14.6,-9.7,-33.1,38.0,1.1,3.0,4.4,-13.0,-11.2,-37.2,4.2,15.8,57.7,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,230.9,606.2,8.6,,,
382,T06,2017-04-02 23:30:00+00:00,1359.3,252.7,824.3,463.4,29.0,33.0,33.0,33.0,33.0,40.0,42.0,26.0,12.0,2.3,7.3,5.0,0.5,3.1,0.6000000000000001,-3.5,306.6,17.0,-985.0,567.0,0.0,-418.0,-406.0,1331.0,0.0,925.0,42.0,45.0,42.0,32.0,34.0,26.0,34.0,22.0,19.0,-2.3,45.0,11.0,11.9,40.0,33.0,30.0,31.0,31.0,-2.5,0.6000000000000001,50.0,397.7,396.2,393.6,24.9,27.6,27.1,121.7,-48.1,29.0,4.1,3.2,16.6,5.7,597.0,-104.1,69.7,21.2,124.6,0.0,25.6,-19.0,0.0,-610.2,70.9,19.0,610.2,0.0,70.9,30.0,310.1,548.3,4.8,,,
383,T06,2017-04-02 23:40:00+00:00,276.4,224.8,252.4,16.3,29.0,33.0,33.0,34.0,33.0,41.0,42.0,26.0,2.4,2.0,2.2,4.6,1.3,2.8,0.4,-30.0,280.1,16.0,-1201.0,0.0,0.0,-1201.0,-1068.0,0.0,0.0,-1068.0,42.0,45.0,41.0,32.0,34.0,26.0,33.0,22.0,19.0,24.0,24.0,24.0,0.0,40.0,32.0,30.0,30.0,31.0,-7.2,0.8,50.0,398.5,397.2,394.1,6.2,10.2,8.2,-6.2,-29.6,29.0,0.1,2.8,3.4,-6.4,-5.2,-25.5,3.2,4.9,33.6,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,310.1,571.9,4.7,,,
384,T06,2017-04-05 17:20:00+00:00,1391.5,216.5,684.6,468.3,45.0,53.0,54.0,55.0,36.0,47.0,50.0,34.0,12.3,1.9,6.1,7.4,0.4,2.9,0.9,10.3,40.7,26.0,-2475.0,322.0,0.0,-2153.0,-2184.0,2422.0,0.0,239.0,52.0,55.0,52.0,37.0,44.0,33.0,43.0,32.0,27.0,-2.3,45.8,14.4,12.6,91.0,37.0,35.0,35.0,37.0,-12.9,0.7000000000000001,50.0,401.1,399.4,398.2,31.0,33.1,32.7,170.3,-41.6,41.0,4.1,2.9,22.7,1.6,839.9,-67.1,96.1,22.2,215.7,0.0,44.9,-14.9,0.0,-859.0,91.0,14.9,859.0,0.0,91.0,42.0,30.4,554.9,58.9,,,
385,T06,2017-04-05 19:00:00+00:00,1418.4,57.6,866.7,500.7,39.0,47.0,47.0,48.0,37.0,46.0,48.0,33.0,12.6,0.0,7.5,7.5,0.5,3.9,1.0,-47.0,202.0,24.0,-1126.0,4962.0,0.0,3836.0,-1256.0,-957.0,0.0,-2213.0,51.0,54.0,51.0,39.0,43.0,35.0,41.0,30.0,29.0,-2.2,24.1,8.3,11.3,73.0,40.0,38.0,38.0,39.0,23.0,0.6000000000000001,50.0,398.4,396.2,395.6,72.8,82.0,70.9,279.3,-35.0,39.0,4.6,3.9,48.8,-13.1,1000.1,-271.4,158.8,76.1,390.4,0.0,71.4,-149.9,0.0,-1000.0,202.5,149.9,1000.0,0.0,202.5,38.0,249.0,86.90000000000009,13.6,,,
386,T06,2017-04-05 19:10:00+00:00,1262.1,172.9,352.1,352.4,40.0,47.0,47.0,47.0,38.0,46.0,48.0,33.0,11.2,1.6,3.1,5.4,0.8,2.5,0.6000000000000001,4.3,167.2,24.0,-1867.0,0.0,0.0,-1867.0,-2255.0,0.0,0.0,-2255.0,51.0,54.0,50.0,36.0,43.0,35.0,41.0,30.0,28.0,1.7000000000000002,44.2,21.6,7.4,73.0,36.0,34.0,34.0,36.0,-11.3,0.6000000000000001,50.0,399.7,397.4,396.7,13.0,16.9,15.1,-9.7,-29.8,39.0,3.1,2.5,4.2,-13.5,-11.4,-28.3,4.5,3.3,36.5,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,162.9,514.6,34.3,,,
387,T06,2017-04-05 20:20:00+00:00,1259.1,1236.0,1248.8,3.4,36.0,42.0,42.0,42.0,38.0,44.0,48.0,31.0,11.1,10.9,11.1,6.1,1.8,3.8,0.6000000000000001,7.1,125.8,23.0,0.0,7073.0,0.0,7073.0,0.0,-1072.0,0.0,-1072.0,50.0,53.0,49.0,39.0,41.0,32.0,39.0,29.0,26.0,-1.0,0.9,0.1,0.5,64.0,40.0,38.0,38.0,38.0,42.4,0.4,50.0,398.2,395.8,394.7,119.8,129.1,128.9,111.5,-12.2,37.0,0.0,3.8,33.2,-6.7,468.1,-491.2,181.8,42.8,111.8,0.0,32.9,-209.7,0.0,-547.8,161.2,209.7,547.8,0.0,161.2,36.0,118.7,349.29999999999995,35.8,,,
388,T06,2017-04-07 07:00:00+00:00,1795.7,0.0,970.1,814.6,64.0,104.0,104.0,104.0,45.0,54.0,61.0,32.0,15.8,0.0,8.5,25.4,5.3,13.7,2.8,-0.3,84.7,15.0,-1896.0,187139.0,0.0,185243.0,-1696.0,-19672.0,0.0,-21368.0,74.0,80.0,81.0,40.0,43.0,25.0,41.0,36.0,17.0,1.6,89.7,43.7,39.9,125.0,42.0,40.0,40.0,38.0,1108.2,0.9,50.0,400.2,398.0,399.9,953.6,963.0,942.5,2059.6,-48.0,45.0,7.3,13.6,1006.9,-127.9,-16.0,-215.2,93.2,1958.7,2000.0,1246.5,141.8,-327.0,0.0,-914.4,290.8,227.5,579.9,0.0,202.2,55.0,85.1,710.9,891.7,,,
389,T06,2017-04-07 07:10:00+00:00,69.5,0.0,29.9,15.2,65.0,93.0,95.0,94.0,39.0,50.0,58.0,31.0,0.0,0.0,0.0,20.6,3.4,13.3,2.2,-6.5,85.5,15.0,-4217.0,0.0,0.0,-4217.0,-2778.0,0.0,0.0,-2778.0,63.0,69.0,71.0,35.0,43.0,24.0,40.0,36.0,17.0,89.7,89.7,89.7,0.0,115.0,35.0,33.0,33.0,35.0,-25.3,0.8,50.0,400.7,398.2,399.8,24.0,25.9,25.0,-24.2,-44.6,43.0,0.0,13.3,3.5,-16.7,-15.8,-32.9,2.4,1989.9,2000.0,1424.7,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,92.1,940.2,1133.5,,,
390,T06,2017-04-12 09:00:00+00:00,1255.2,1240.7,1248.4,2.3,42.0,54.0,55.0,56.0,31.0,46.0,50.0,27.0,11.1,11.0,11.1,6.3,2.0,3.9,0.5,3.5,81.9,18.0,0.0,6612.0,0.0,6612.0,0.0,-9656.0,0.0,-9656.0,47.0,50.0,47.0,38.0,39.0,26.0,38.0,26.0,20.0,-0.8,0.7000000000000001,-0.1,0.4,100.0,40.0,38.0,38.0,38.0,39.5,0.4,50.0,398.3,396.3,395.5,71.5,90.5,70.7,80.4,-8.8,37.0,0.0,3.8,22.9,-57.6,201.6,-231.4,61.1,39.4,80.8,0.0,22.7,-193.0,0.0,-395.7,111.4,193.0,395.7,0.0,111.4,37.0,78.4,1.0,35.2,,,
391,T06,2017-04-12 09:10:00+00:00,1350.8,173.5,638.2,445.9,42.0,53.0,54.0,54.0,30.0,46.0,48.0,27.0,11.9,1.7000000000000002,5.7,5.5,1.4,3.3,0.5,11.5,96.9,18.0,-2456.0,-38.0,0.0,-2495.0,-1772.0,42.0,0.0,-1730.0,47.0,50.0,47.0,38.0,39.0,27.0,38.0,26.0,21.0,-2.3,56.1,15.9,12.2,97.0,38.0,36.0,37.0,38.0,-15.0,0.8,50.0,399.2,398.0,396.2,17.0,20.1,18.2,8.3,-34.4,37.0,3.9,3.3,6.1,-10.2,26.9,-28.2,10.0,28.6,88.4,0.0,22.2,-0.7000000000000001,0.0,-42.6,4.7,0.7000000000000001,42.6,0.0,4.7,36.0,85.4,610.2,54.5,,,
392,T06,2017-04-12 09:40:00+00:00,300.7,270.4,285.4,7.6,39.0,46.0,47.0,47.0,31.0,44.0,46.0,29.0,2.7,2.4,2.5,5.2,1.9,3.4,0.4,-7.0,72.4,19.0,-1774.0,0.0,0.0,-1774.0,-2003.0,0.0,0.0,-2003.0,46.0,49.0,46.0,37.0,39.0,29.0,37.0,25.0,23.0,24.0,24.0,24.0,0.0,84.0,37.0,35.0,35.0,37.0,-10.6,0.7000000000000001,50.0,396.9,396.0,394.3,11.3,15.8,13.8,-9.9,-30.0,36.0,0.1,3.4,2.8,-12.0,-11.2,-26.6,2.5,38.1,66.8,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,79.4,562.5,6.8,,,
393,T06,2017-04-12 20:00:00+00:00,1258.8,1239.7,1248.9,2.9,48.0,59.0,61.0,61.0,39.0,48.0,52.0,32.0,11.1,11.0,11.1,5.1,1.5,3.4,0.6000000000000001,-7.6,275.8,22.0,-554.0,3618.0,0.0,3064.0,-504.0,4694.0,0.0,4189.0,53.0,55.0,52.0,38.0,44.0,35.0,42.0,31.0,28.0,-0.4,2.2,0.6000000000000001,0.7000000000000001,100.0,40.0,38.0,38.0,38.0,18.2,0.4,50.0,401.5,399.7,398.7,78.3,79.0,87.4,79.4,-36.0,41.0,0.0,3.4,25.2,24.4,323.0,-300.6,112.6,22.0,79.4,0.0,20.5,-107.3,0.0,-388.3,100.6,107.3,388.3,0.0,100.6,42.0,283.5,0.20000000000004547,39.400000000000006,,,
394,T06,2017-04-12 20:10:00+00:00,1247.9,109.9,290.4,101.1,48.0,57.0,59.0,59.0,38.0,47.0,50.0,32.0,11.1,0.0,2.5,4.2,0.4,3.1,0.4,5.6,289.1,22.0,-2891.0,0.0,0.0,-2891.0,-2682.0,0.0,0.0,-2682.0,52.0,54.0,52.0,36.0,44.0,35.0,42.0,31.0,28.0,2.0,59.7,25.5,6.7,96.0,36.0,34.0,34.0,36.0,-17.3,0.7000000000000001,50.0,400.0,398.6,396.8,18.1,22.0,19.4,-15.8,-38.8,41.0,1.1,3.1,4.6,-16.1,-13.8,-35.1,4.6,19.5,53.3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,283.5,958.5000000000001,35.5,,,
395,T06,2017-04-13 06:00:00+00:00,1272.8,1188.5,1245.7,13.2,36.0,42.0,43.0,43.0,36.0,43.0,47.0,28.0,11.3,10.5,11.0,6.4,0.8,3.5,0.7000000000000001,-27.2,139.2,17.0,-506.0,5532.0,0.0,5026.0,-536.0,-8757.0,0.0,-9292.0,45.0,48.0,44.0,38.0,38.0,27.0,36.0,25.0,20.0,-1.0,4.8,0.8,1.4,72.0,39.0,37.0,37.0,38.0,30.2,0.6000000000000001,50.0,400.0,397.9,397.7,63.5,73.9,59.0,156.5,-45.2,34.0,0.1,3.6,47.0,-55.7,18.4,-151.7,52.1,41.1,158.8,0.0,39.2,-173.9,0.0,-778.0,203.6,173.9,778.0,0.0,203.6,35.0,166.4,325.1,18.4,,,
396,T06,2017-04-13 06:10:00+00:00,1368.9,181.5,847.4,444.5,36.0,42.0,43.0,43.0,36.0,42.0,46.0,28.0,12.1,1.7000000000000002,7.5,6.4,0.7000000000000001,3.0,0.7000000000000001,-12.0,147.0,17.0,-1906.0,29.0,0.0,-1877.0,-1734.0,-10.0,0.0,-1744.0,45.0,47.0,44.0,37.0,38.0,27.0,36.0,25.0,20.0,-2.3,48.8,10.5,12.8,72.0,37.0,35.0,36.0,37.0,-11.4,0.7000000000000001,50.0,398.5,396.3,395.9,17.6,20.2,19.1,128.3,-50.2,34.0,3.9,3.0,17.9,-10.5,15.0,-37.0,9.9,19.5,130.2,0.0,29.6,-10.1,0.0,-637.6,69.2,10.1,637.6,0.0,69.2,35.0,159.0,398.30000000000007,41.6,,,
397,T06,2017-04-13 06:20:00+00:00,317.7,200.9,244.4,27.0,36.0,41.0,41.0,41.0,36.0,42.0,45.0,28.0,2.8,1.8,2.2,5.4,0.7000000000000001,2.9,0.7000000000000001,14.5,177.7,17.0,-1881.0,0.0,0.0,-1881.0,-2220.0,0.0,0.0,-2220.0,45.0,47.0,44.0,36.0,38.0,27.0,35.0,24.0,20.0,24.0,24.0,24.0,0.0,68.0,36.0,34.0,34.0,36.0,-11.3,0.7000000000000001,50.0,397.2,395.3,394.8,12.9,16.9,14.9,-10.0,-32.8,34.0,0.2,2.9,3.2,-13.3,-11.1,-35.5,3.8,17.5,154.8,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,163.2,603.0,0.09999999999999964,,,
398,T06,2017-04-13 20:30:00+00:00,1265.7,1225.0,1247.9,7.4,45.0,54.0,56.0,56.0,33.0,45.0,49.0,27.0,11.2,10.8,11.1,7.6,1.7000000000000002,3.9,0.8,10.6,249.9,17.0,-357.0,11033.0,0.0,10677.0,-312.0,-6889.0,0.0,-7201.0,46.0,48.0,46.0,39.0,40.0,30.0,39.0,26.0,22.0,-1.7000000000000002,1.1,-0.1,0.7000000000000001,99.0,40.0,38.0,38.0,38.0,63.5,0.5,50.0,399.2,397.2,396.2,130.5,143.3,136.8,166.1,-34.6,37.0,0.1,3.9,59.0,-42.0,528.5,-624.7,189.4,66.3,168.7,0.0,54.8,-323.0,0.0,-826.6,270.1,323.0,826.6,0.0,270.1,37.0,239.3,1.599999999999909,22.6,,,
399,T06,2017-04-13 20:40:00+00:00,1375.2,170.4,960.2,416.0,45.0,53.0,54.0,54.0,33.0,45.0,48.0,27.0,12.2,1.7000000000000002,8.5,5.8,0.5,3.3,0.7000000000000001,11.8,258.1,17.0,-2005.0,1242.0,0.0,-762.0,-1470.0,2298.0,0.0,829.0,46.0,48.0,45.0,36.0,40.0,30.0,38.0,26.0,21.0,-2.3,58.8,8.3,13.5,96.0,37.0,35.0,35.0,36.0,-4.5,0.7000000000000001,50.0,400.5,398.8,397.2,40.6,43.7,43.8,155.6,-37.2,37.0,3.6,3.3,27.1,5.0,763.5,-233.1,97.9,24.6,156.5,0.0,28.8,-41.3,0.0,-766.7,107.4,41.3,766.7,0.0,107.4,36.0,246.3,287.70000000000005,68.0,,,
400,T06,2017-04-13 20:50:00+00:00,315.6,172.4,260.5,27.5,43.0,50.0,51.0,51.0,33.0,44.0,47.0,28.0,2.8,1.6,2.3,5.3,1.5,3.1,0.5,-23.4,215.8,17.0,-2420.0,0.0,0.0,-2420.0,-2261.0,0.0,0.0,-2261.0,45.0,48.0,45.0,36.0,39.0,30.0,38.0,25.0,21.0,24.0,30.6,24.0,0.2,91.0,36.0,34.0,35.0,36.0,-14.5,0.7000000000000001,50.0,398.9,397.5,395.5,14.6,18.9,16.5,-9.1,-34.3,36.0,0.2,3.1,3.4,-13.5,-9.6,-27.8,3.0,18.5,97.8,0.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,239.3,699.7,10.0,,,
401,T06,2017-04-14 02:10:00+00:00,1369.6,171.4,783.3,479.2,29.0,30.0,30.0,30.0,31.0,40.0,42.0,26.0,12.1,1.7000000000000002,6.9,5.3,0.7000000000000001,3.1,0.7000000000000001,1.0,194.4,17.0,-888.0,1067.0,0.0,180.0,-474.0,1786.0,0.0,1312.0,40.0,43.0,40.0,31.0,32.0,26.0,32.0,22.0,19.0,-2.3,58.1,11.8,13.0,34.0,32.0,30.0,30.0,30.0,1.1,0.7000000000000001,50.0,399.5,397.9,396.0,31.4,34.2,33.7,138.2,-43.8,27.0,4.2,3.1,22.1,7.7,678.0,-211.5,91.4,23.9,139.1,0.0,29.7,-34.3,0.0,-681.5,92.1,34.3,681.5,0.0,92.1,28.0,193.4,527.9,6.699999999999999,,,
402,T06,2017-04-14 03:30:00+00:00,1374.4,257.9,1137.1,295.2,34.0,37.0,38.0,38.0,33.0,42.0,46.0,27.0,12.2,2.3,10.0,6.6,1.3,3.8,0.6000000000000001,6.7,199.3,16.0,-211.0,5924.0,0.0,5713.0,68.0,-4887.0,0.0,-4819.0,40.0,44.0,40.0,39.0,33.0,26.0,33.0,24.0,19.0,-2.2,24.0,2.2,6.9,49.0,41.0,39.0,39.0,39.0,34.6,0.4,50.0,398.7,396.4,395.5,95.7,106.8,101.6,150.8,-45.9,27.0,2.7,3.7,32.1,-28.5,313.7,-435.0,139.4,43.8,155.9,0.0,32.8,-175.6,0.0,-763.5,145.1,175.6,763.5,0.0,145.1,33.0,192.7,1.7000000000000455,26.400000000000002,,,
403,T06,2017-04-14 03:40:00+00:00,1264.1,118.1,883.0,472.3,35.0,40.0,41.0,41.0,33.0,42.0,47.0,27.0,11.2,0.0,7.8,6.4,1.5,3.5,0.6000000000000001,5.5,198.2,16.0,-729.0,2364.0,0.0,1635.0,-739.0,-455.0,0.0,-1194.0,41.0,44.0,40.0,37.0,33.0,26.0,33.0,24.0,19.0,-0.7000000000000001,67.6,10.8,14.0,54.0,38.0,36.0,36.0,37.0,9.6,0.6000000000000001,50.0,398.7,396.6,395.7,51.6,56.6,54.5,91.0,-29.7,28.0,4.2,3.4,27.7,-8.3,279.5,-341.0,100.7,28.8,91.8,0.0,22.4,-71.9,0.0,-449.5,117.1,71.9,449.5,0.0,117.1,34.0,192.7,254.0999999999999,25.0,,,
404,T06,2017-04-14 03:50:00+00:00,317.3,207.3,271.3,27.0,35.0,40.0,41.0,41.0,33.0,41.0,45.0,27.0,2.8,1.8,2.4,4.9,1.2,3.2,0.6000000000000001,4.3,199.1,16.0,-959.0,0.0,0.0,-959.0,-852.0,0.0,0.0,-852.0,41.0,44.0,40.0,36.0,34.0,26.0,34.0,23.0,19.0,24.0,24.0,24.0,0.0,53.0,36.0,34.0,34.0,36.0,-5.7,0.8,50.0,397.1,395.4,393.8,5.0,8.3,7.0,-4.8,-29.5,28.0,0.2,3.2,3.3,-5.0,-4.0,-27.1,3.3,29.4,99.6,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,194.8,611.7,15.3,,,
405,T06,2017-04-14 05:10:00+00:00,1351.8,128.2,837.3,455.8,33.0,37.0,37.0,38.0,33.0,40.0,43.0,26.0,11.9,0.0,7.4,5.8,1.1,3.2,0.6000000000000001,1.9,216.7,17.0,-1084.0,166.0,0.0,-918.0,-425.0,1027.0,0.0,602.0,40.0,44.0,40.0,32.0,33.0,26.0,33.0,23.0,19.0,-2.3,67.4,10.7,13.9,43.0,32.0,30.0,30.0,31.0,-5.4,0.7000000000000001,50.0,400.2,398.7,397.1,14.7,17.4,16.7,94.2,-42.3,28.0,4.1,3.2,12.4,3.6,459.9,-20.3,48.1,26.2,166.3,0.0,31.2,-8.4,0.0,-475.0,49.3,8.4,475.0,0.0,49.3,33.0,214.7,543.1999999999999,0.7999999999999998,,,
406,T06,2017-04-14 05:20:00+00:00,1255.1,47.9,1027.9,412.3,35.0,38.0,39.0,39.0,33.0,41.0,45.0,27.0,11.1,0.0,9.1,5.8,0.8,3.2,0.7000000000000001,0.3,215.0,17.0,-558.0,1439.0,0.0,881.0,-571.0,-136.0,0.0,-707.0,40.0,44.0,40.0,35.0,33.0,26.0,33.0,24.0,19.0,-0.6000000000000001,83.1,7.8,17.3,46.0,36.0,34.0,34.0,34.0,5.1,0.6000000000000001,50.0,401.4,399.5,398.2,34.3,39.1,37.4,56.1,-24.7,28.0,3.8,3.1,17.6,-4.5,246.0,-227.8,59.1,11.8,57.3,0.0,15.3,-44.8,0.0,-280.7,68.8,44.8,280.7,0.0,68.8,34.0,214.7,190.60000000000014,10.5,,,
407,T06,2017-04-14 05:30:00+00:00,274.8,167.3,224.7,28.5,35.0,39.0,39.0,40.0,33.0,41.0,44.0,27.0,2.4,1.5,2.0,4.9,1.3,2.8,0.5,-35.7,179.0,17.0,-940.0,0.0,0.0,-940.0,-836.0,0.0,0.0,-836.0,40.0,44.0,40.0,34.0,34.0,26.0,33.0,23.0,19.0,24.0,24.0,24.0,0.0,46.0,34.0,32.0,33.0,34.0,-5.6,0.8,50.0,399.5,398.2,396.6,4.9,8.6,6.8,-4.8,-24.4,28.0,0.2,2.8,2.9,-5.0,-4.1,-21.7,2.7,8.5,45.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,214.7,803.2,10.7,,,
408,T06,2017-04-14 22:40:00+00:00,1261.3,1239.5,1248.8,3.2,45.0,58.0,60.0,60.0,32.0,45.0,50.0,30.0,11.2,11.0,11.1,8.4,1.5,3.9,0.5,6.4,288.9,17.0,0.0,9619.0,0.0,9619.0,0.0,-13161.0,0.0,-13161.0,45.0,48.0,45.0,39.0,41.0,28.0,40.0,27.0,20.0,-0.7000000000000001,2.1,-0.1,0.4,102.0,40.0,38.0,38.0,38.0,57.5,0.6000000000000001,50.0,400.7,398.5,397.0,72.5,106.8,78.3,112.5,8.5,38.0,0.0,4.0,25.8,-79.1,-41.5,-123.4,10.8,57.4,113.3,8.1,25.7,-281.2,-39.7,-554.8,126.1,281.2,554.8,39.7,126.1,39.0,282.4,3.900000000000091,98.5,,,
409,T06,2017-04-14 22:50:00+00:00,1258.3,251.6,706.6,478.2,45.0,57.0,59.0,59.0,32.0,45.0,48.0,29.0,11.1,2.3,6.3,4.2,1.1,3.0,0.4,7.0,296.0,17.0,-1457.0,171.0,0.0,-1286.0,-1679.0,-872.0,0.0,-2550.0,45.0,48.0,45.0,36.0,41.0,28.0,39.0,26.0,19.0,0.5,45.2,14.5,11.8,100.0,37.0,35.0,35.0,36.0,-7.8,0.6000000000000001,50.0,399.4,398.2,395.8,16.9,22.4,17.7,22.1,-29.8,38.0,4.2,3.1,8.8,-15.0,0.6000000000000001,-92.1,11.7,12.7,42.3,0.0,11.5,-6.9,0.0,-109.3,20.1,6.9,109.3,0.0,20.1,39.0,289.1,542.1999999999999,65.3,,,
410,T06,2017-04-14 23:50:00+00:00,1344.2,94.3,913.1,447.7,37.0,41.0,42.0,42.0,32.0,43.0,45.0,28.0,11.9,0.0,8.0,5.6,1.6,3.3,0.6000000000000001,-5.9,271.2,17.0,-1979.0,75.0,0.0,-1904.0,-1568.0,1054.0,0.0,-514.0,44.0,47.0,44.0,34.0,39.0,26.0,36.0,24.0,20.0,-2.3,61.4,9.9,15.1,69.0,34.0,32.0,32.0,33.0,-11.5,0.7000000000000001,50.0,399.0,397.6,394.8,20.8,22.5,22.0,87.6,-48.2,34.0,4.1,3.3,12.3,-3.3,431.2,-31.4,46.0,33.0,124.8,0.0,27.1,-5.9,0.0,-437.6,43.5,5.9,437.6,0.0,43.5,33.0,277.2,622.4000000000001,1.0,,,
411,T06,2017-04-15 22:20:00+00:00,1262.6,1226.4,1248.6,5.0,43.0,55.0,57.0,57.0,33.0,46.0,50.0,28.0,11.2,10.8,11.1,6.5,1.9,4.1,0.5,-13.3,273.3,18.0,0.0,13077.0,0.0,13077.0,0.0,-13050.0,0.0,-13050.0,47.0,49.0,46.0,39.0,41.0,28.0,40.0,27.0,20.0,-1.0,1.6,-0.3,0.3,102.0,40.0,38.0,38.0,38.0,78.2,0.7000000000000001,50.0,400.0,397.7,396.2,78.8,118.0,91.3,147.2,25.1,38.0,0.0,4.2,28.2,-78.3,-70.6,-85.6,2.9,78.1,148.4,24.5,28.2,-382.7,-120.2,-726.8,138.3,382.7,726.8,120.2,138.3,37.0,286.6,4.2000000000000455,101.89999999999999,,,
412,T06,2017-04-15 22:30:00+00:00,1260.7,175.4,1213.5,174.0,43.0,55.0,57.0,57.0,33.0,45.0,49.0,28.0,11.2,1.9,10.8,5.2,1.0,3.4,0.5,3.6,298.6,18.0,-708.0,2103.0,0.0,1395.0,-657.0,-6774.0,0.0,-7431.0,46.0,49.0,46.0,38.0,40.0,28.0,40.0,27.0,20.0,-0.1,57.9,2.6,8.3,102.0,39.0,37.0,37.0,38.0,8.2,0.5,50.0,401.1,399.1,397.4,40.7,58.7,37.9,37.5,-37.7,38.0,1.4,3.4,18.4,-44.4,0.2,-96.1,30.7,15.5,37.7,0.0,10.9,-63.7,0.0,-184.8,58.3,63.7,184.8,0.0,58.3,36.0,295.1,35.09999999999991,70.0,,,
