Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-01-16 20:44:48+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-16 20:49:52+00:00,,T07,External power ref.:2000kW,
2017-01-16 21:19:51+00:00,,T07,External power ref.:2000kW,
2017-01-16 21:49:51+00:00,,T07,External power ref.:2000kW,
2017-01-16 21:58:51+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-16 22:19:52+00:00,,T07,External power ref.:2000kW,
2017-01-16 22:49:51+00:00,,T07,External power ref.:2000kW,
2017-01-16 23:19:51+00:00,,T07,External power ref.:2000kW,
2017-01-16 23:22:44+00:00,,T07,Generator 1 in,
2017-01-16 23:22:55+00:00,,T07,External power ref.:2000kW,
2017-01-16 23:52:56+00:00,,T07,External power ref.:2000kW,
2017-01-16 23:55:20+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-16 23:58:32+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 00:04:09+00:00,,T07,Generator 1 in,
2017-01-17 00:04:25+00:00,,T07,External power ref.:2000kW,
2017-01-17 00:54:45+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 01:25:07+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-17 01:25:07+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-17 02:57:47+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 03:07:22+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 03:19:50+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 03:30:15+00:00,,T07,Generator 1 in,
2017-01-17 03:30:31+00:00,,T07,External power ref.:2000kW,
2017-01-17 04:00:31+00:00,,T07,External power ref.:2000kW,
2017-01-17 04:14:33+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-17 04:14:33+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-17 04:21:09+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 42Â°C",
2017-01-17 04:30:31+00:00,,T07,External power ref.:2000kW,
2017-01-17 05:00:30+00:00,,T07,External power ref.:2000kW,
2017-01-17 05:28:04+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 05:30:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 06:00:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 07:07:12+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 07:11:24+00:00,,T07,Generator 1 in,
2017-01-17 07:11:40+00:00,,T07,External power ref.:2000kW,
2017-01-17 07:25:03+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 07:30:45+00:00,,T07,Generator 1 in,
2017-01-17 07:41:39+00:00,,T07,External power ref.:2000kW,
2017-01-17 07:41:53+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 08:11:40+00:00,,T07,External power ref.:2000kW,
2017-01-17 08:36:03+00:00,,T07,Generator 1 in,
2017-01-17 08:36:13+00:00,,T07,External power ref.:2000kW,
2017-01-17 08:43:54+00:00,,T07,Accumulator test done -> OK,
2017-01-17 08:45:55+00:00,,T07,Generator 1 in,
2017-01-17 08:47:42+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 09:06:13+00:00,,T07,External power ref.:2000kW,
2017-01-17 09:10:55+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-17 09:42:53+00:00,,T07,Generator 1 in,
2017-01-17 09:43:02+00:00,,T07,External power ref.:2000kW,
2017-01-17 10:10:06+00:00,,T07,Generator 1 in,
2017-01-17 10:10:15+00:00,,T07,External power ref.:2000kW,
2017-01-17 10:17:48+00:00,,T07,Generator 1 in,
2017-01-17 10:17:59+00:00,,T07,External power ref.:2000kW,
2017-01-17 10:42:31+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-17 10:50:09+00:00,,T07,Generator 1 in,
2017-01-17 10:50:30+00:00,,T07,External power ref.:2000kW,
2017-01-17 11:20:30+00:00,,T07,External power ref.:2000kW,
2017-01-17 11:42:53+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 53Â°C",
2017-01-17 11:50:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 12:20:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 12:50:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 13:20:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 13:50:29+00:00,,T07,External power ref.:2000kW,
2017-01-17 14:20:28+00:00,,T07,External power ref.:2000kW,
2017-01-17 14:50:28+00:00,,T07,External power ref.:2000kW,
2017-01-17 15:20:28+00:00,,T07,External power ref.:2000kW,
2017-01-17 15:50:27+00:00,,T07,External power ref.:2000kW,
2017-01-17 15:50:40+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-17 16:20:27+00:00,,T07,External power ref.:2000kW,
2017-01-17 16:50:27+00:00,,T07,External power ref.:2000kW,
2017-01-17 17:20:27+00:00,,T07,External power ref.:2000kW,
2017-01-17 17:50:26+00:00,,T07,External power ref.:2000kW,
2017-01-17 18:20:26+00:00,,T07,External power ref.:2000kW,
2017-01-17 18:50:26+00:00,,T07,External power ref.:2000kW,
2017-01-17 19:20:26+00:00,,T07,External power ref.:2000kW,
2017-01-17 19:50:25+00:00,,T07,External power ref.:2000kW,
2017-01-17 20:20:25+00:00,,T07,External power ref.:2000kW,
2017-01-17 20:50:25+00:00,,T07,External power ref.:2000kW,
2017-01-17 21:21:30+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-17 22:23:54+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-17 22:23:54+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-17 23:34:41+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-18 01:37:49+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-18 02:41:36+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-18 02:50:18+00:00,,T07,Generator 1 in,
2017-01-18 02:50:27+00:00,,T07,External power ref.:2000kW,
2017-01-18 03:20:27+00:00,,T07,External power ref.:2000kW,
2017-01-18 03:43:15+00:00,,T07,Generator 1 in,
2017-01-18 03:43:33+00:00,,T07,External power ref.:2000kW,
2017-01-18 03:54:16+00:00,,T07,Generator 1 in,
2017-01-18 04:09:51+00:00,,T07,Generator 1 in,
2017-01-18 04:10:12+00:00,,T07,External power ref.:2000kW,
2017-01-18 04:36:21+00:00,,T07,Generator 1 in,
2017-01-18 04:36:34+00:00,,T07,External power ref.:2000kW,
2017-01-18 04:46:39+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-18 04:46:39+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-18 04:49:39+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 41Â°C",
2017-01-18 05:06:34+00:00,,T07,External power ref.:2000kW,
2017-01-18 05:36:34+00:00,,T07,External power ref.:2000kW,
2017-01-18 06:01:09+00:00,,T07,Generator 1 in,
2017-01-18 06:01:27+00:00,,T07,External power ref.:2000kW,
2017-01-18 07:34:03+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-18 07:34:03+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-18 08:26:43+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 43Â°C",
2017-01-18 08:31:26+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 08:39:16+00:00,,T07,Generator 1 in,
2017-01-18 08:39:26+00:00,,T07,External power ref.:2000kW,
2017-01-18 08:45:55+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 09:08:21+00:00,,T07,Generator 1 in,
2017-01-18 09:08:40+00:00,,T07,External power ref.:2000kW,
2017-01-18 09:18:01+00:00,,T07,Generator 1 in,
2017-01-18 09:29:09+00:00,,T07,Accumulator test done -> OK,
2017-01-18 09:31:18+00:00,,T07,Generator 1 in,
2017-01-18 09:38:40+00:00,,T07,External power ref.:2000kW,
2017-01-18 09:49:06+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-18 09:49:06+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-18 09:51:37+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 46Â°C",
2017-01-18 10:08:40+00:00,,T07,External power ref.:2000kW,
2017-01-18 10:22:17+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-18 10:24:07+00:00,,T07,"Nac.vent.1, nac/gear: 20/ 55Â°C",
2017-01-18 10:38:39+00:00,,T07,External power ref.:2000kW,
2017-01-18 11:08:39+00:00,,T07,External power ref.:2000kW,
2017-01-18 11:20:18+00:00,,T07,"Nac.vent.0, nac/gear: 17/ 46Â°C",
2017-01-18 11:25:08+00:00,,T07,Generator 1 in,
2017-01-18 11:25:20+00:00,,T07,External power ref.:2000kW,
2017-01-18 11:40:47+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 11:42:58+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 11:50:18+00:00,,T07,Generator 1 in,
2017-01-18 11:55:20+00:00,,T07,External power ref.:2000kW,
2017-01-18 12:25:20+00:00,,T07,External power ref.:2000kW,
2017-01-18 12:52:39+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 12:55:20+00:00,,T07,External power ref.:2000kW,
2017-01-18 13:12:48+00:00,,T07,"Nac.vent.1, nac/gear: 19/ 55Â°C",
2017-01-18 13:25:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 13:48:01+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 13:52:14+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 13:55:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 13:59:18+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 14:01:19+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 14:12:26+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 14:16:48+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 14:25:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 14:35:49+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 14:55:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 15:02:25+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 15:15:33+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-18 15:25:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 15:55:19+00:00,,T07,External power ref.:2000kW,
2017-01-18 16:25:18+00:00,,T07,External power ref.:2000kW,
2017-01-18 16:55:18+00:00,,T07,External power ref.:2000kW,
2017-01-18 17:25:18+00:00,,T07,External power ref.:2000kW,
2017-01-18 17:32:48+00:00,,T07,Nacelle position reset:   0.0Â°,
2017-01-18 17:55:18+00:00,,T07,External power ref.:2000kW,
2017-01-18 18:24:50+00:00,,T07,Puls Pause on:  0Â°C/air:  0Â°C,
2017-01-18 18:25:17+00:00,,T07,External power ref.:2000kW,
2017-01-18 18:55:17+00:00,,T07,External power ref.:2000kW,
2017-01-18 19:21:19+00:00,,T07,"Nac.vent.0, nac/gear: 15/ 46Â°C",
2017-01-18 19:25:16+00:00,,T07,External power ref.:2000kW,
2017-01-18 19:55:16+00:00,,T07,External power ref.:2000kW,
2017-01-18 20:25:16+00:00,,T07,External power ref.:2000kW,
2017-01-18 20:43:44+00:00,,T07,"Nac.vent.1, nac/gear: 15/ 55Â°C",
2017-01-18 20:55:15+00:00,,T07,External power ref.:2000kW,
2017-01-18 21:25:16+00:00,,T07,External power ref.:2000kW,
2017-01-18 21:45:14+00:00,,T07,"Nac.vent.0, nac/gear: 15/ 46Â°C",
2017-01-18 21:50:44+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-18 21:51:43+00:00,,T07,Puls Pause off:  1Â°C/air:  1Â°C,
2017-01-18 22:07:22+00:00,,T07,Generator 1 in,
2017-01-18 22:07:42+00:00,,T07,External power ref.:2000kW,
2017-01-18 22:37:42+00:00,,T07,External power ref.:2000kW,
2017-01-18 23:07:41+00:00,,T07,External power ref.:2000kW,
2017-01-18 23:37:41+00:00,,T07,External power ref.:2000kW,
2017-01-19 00:17:16+00:00,,T07,Generator 1 in,
2017-01-19 00:17:29+00:00,,T07,External power ref.:2000kW,
2017-01-19 00:51:00+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 00:53:10+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-19 00:53:10+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-19 00:53:52+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 01:48:31+00:00,,T07,Generator 1 in,
2017-01-19 01:48:44+00:00,,T07,External power ref.:2000kW,
2017-01-19 02:18:44+00:00,,T07,External power ref.:2000kW,
2017-01-19 02:31:50+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 50Â°C",
2017-01-19 03:08:21+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 03:13:24+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 03:16:02+00:00,,T07,Generator 1 in,
2017-01-19 03:16:19+00:00,,T07,External power ref.:2000kW,
2017-01-19 03:53:51+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 45Â°C",
2017-01-19 04:05:11+00:00,,T07,Generator 1 in,
2017-01-19 04:05:21+00:00,,T07,External power ref.:2000kW,
2017-01-19 04:20:14+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-19 04:20:14+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-19 04:35:21+00:00,,T07,External power ref.:2000kW,
2017-01-19 06:08:26+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-19 06:08:26+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-19 06:45:11+00:00,,T07,Generator 1 in,
2017-01-19 06:45:24+00:00,,T07,External power ref.:2000kW,
2017-01-19 07:15:24+00:00,,T07,External power ref.:2000kW,
2017-01-19 07:24:18+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-19 07:24:18+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-19 07:40:07+00:00,,T07,Generator 1 in,
2017-01-19 07:40:28+00:00,,T07,External power ref.:2000kW,
2017-01-19 08:10:28+00:00,,T07,External power ref.:2000kW,
2017-01-19 08:22:37+00:00,,T07,Generator 1 in,
2017-01-19 08:29:51+00:00,,T07,Generator 1 in,
2017-01-19 08:30:02+00:00,,T07,External power ref.:2000kW,
2017-01-19 08:50:31+00:00,,T07,Generator 1 in,
2017-01-19 08:50:52+00:00,,T07,External power ref.:2000kW,
2017-01-19 09:02:49+00:00,,T07,Generator 1 in,
2017-01-19 09:03:07+00:00,,T07,External power ref.:2000kW,
2017-01-19 09:41:23+00:00,,T07,Running up timeout,
2017-01-19 09:45:14+00:00,,T07,Accumulator test done -> OK,
2017-01-19 10:05:12+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-19 10:05:12+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-19 10:10:15+00:00,,T07,Generator 1 in,
2017-01-19 10:10:26+00:00,,T07,External power ref.:2000kW,
2017-01-19 10:42:56+00:00,,T07,Generator 1 in,
2017-01-19 10:43:11+00:00,,T07,External power ref.:2000kW,
2017-01-19 11:04:08+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 50Â°C",
2017-01-19 11:04:32+00:00,,T07,Generator 1 in,
2017-01-19 11:04:52+00:00,,T07,External power ref.:2000kW,
2017-01-19 11:34:52+00:00,,T07,External power ref.:2000kW,
2017-01-19 12:25:57+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 13:34:58+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 13:40:31+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 13:57:17+00:00,,T07,Running up timeout,
2017-01-19 14:43:31+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 41Â°C",
2017-01-19 14:57:16+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 15:00:18+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 16:03:51+00:00,,T07,Generator 1 in,
2017-01-19 16:04:03+00:00,,T07,External power ref.:2000kW,
2017-01-19 16:26:19+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 16:28:50+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 16:34:03+00:00,,T07,External power ref.:2000kW,
2017-01-19 16:43:39+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 16:47:13+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 43Â°C",
2017-01-19 16:52:24+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 17:09:47+00:00,,T07,Generator 1 in,
2017-01-19 17:09:55+00:00,,T07,External power ref.:2000kW,
2017-01-19 17:15:29+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-19 17:15:29+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-19 17:18:32+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 42Â°C",
2017-01-19 17:23:12+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 17:31:01+00:00,,T07,Running up timeout,
2017-01-19 17:32:07+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 17:49:07+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 17:50:28+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 18:24:32+00:00,,T07,Generator 1 in,
2017-01-19 18:24:44+00:00,,T07,External power ref.:2000kW,
2017-01-19 18:33:53+00:00,,T07,Generator 1 in,
2017-01-19 18:34:08+00:00,,T07,External power ref.:2000kW,
2017-01-19 18:53:15+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 19:04:08+00:00,,T07,External power ref.:2000kW,
2017-01-19 19:34:08+00:00,,T07,External power ref.:2000kW,
2017-01-19 19:59:09+00:00,,T07,"Nac.vent.1, nac/gear: 20/ 55Â°C",
2017-01-19 20:04:08+00:00,,T07,External power ref.:2000kW,
2017-01-19 20:13:37+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-01-19 20:28:00+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 20:34:06+00:00,,T07,External power ref.:2000kW,
2017-01-19 20:35:34+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 21:04:06+00:00,,T07,External power ref.:2000kW,
2017-01-19 21:05:32+00:00,,T07,"Nac.vent.0, nac/gear: 17/ 46Â°C",
2017-01-19 21:05:42+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-19 21:08:11+00:00,,T07,Generator 1 in,
2017-01-19 21:08:29+00:00,,T07,External power ref.:2000kW,
2017-01-19 21:38:29+00:00,,T07,External power ref.:2000kW,
2017-01-19 22:08:29+00:00,,T07,External power ref.:2000kW,
2017-01-19 22:13:29+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-01-19 22:13:35+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-19 22:14:39+00:00,,T07,Generator 1 in,
2017-01-19 22:14:50+00:00,,T07,External power ref.:2000kW,
2017-01-19 22:44:49+00:00,,T07,External power ref.:2000kW,
2017-01-19 23:05:16+00:00,,T07,"Nac.vent.1, nac/gear: 19/ 55Â°C",
2017-01-19 23:14:49+00:00,,T07,External power ref.:2000kW,
2017-01-19 23:44:49+00:00,,T07,External power ref.:2000kW,
2017-01-20 00:14:49+00:00,,T07,External power ref.:2000kW,
2017-01-20 00:44:49+00:00,,T07,External power ref.:2000kW,
2017-01-20 01:14:48+00:00,,T07,External power ref.:2000kW,
2017-01-20 01:44:48+00:00,,T07,External power ref.:2000kW,
2017-01-20 02:14:48+00:00,,T07,External power ref.:2000kW,
2017-01-20 02:20:01+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-20 02:20:20+00:00,,T07,"Nac.vent.0, nac/gear: 18/ 46Â°C",
2017-01-20 02:28:39+00:00,,T07,Generator 1 in,
2017-01-20 02:28:55+00:00,,T07,External power ref.:2000kW,
2017-01-20 02:42:36+00:00,,T07,Generator 1 in,
2017-01-20 02:42:48+00:00,,T07,External power ref.:2000kW,
2017-01-20 03:12:48+00:00,,T07,External power ref.:2000kW,
2017-01-20 03:42:47+00:00,,T07,External power ref.:2000kW,
2017-01-20 04:11:32+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 04:12:47+00:00,,T07,External power ref.:2000kW,
2017-01-20 04:14:03+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 04:31:00+00:00,,T07,Generator 1 in,
2017-01-20 04:31:18+00:00,,T07,External power ref.:2000kW,
2017-01-20 04:37:09+00:00,,T07,Generator 1 in,
2017-01-20 05:01:18+00:00,,T07,External power ref.:2000kW,
2017-01-20 05:23:57+00:00,,T07,"Nac.vent.1, nac/gear: 21/ 55Â°C",
2017-01-20 05:31:18+00:00,,T07,External power ref.:2000kW,
2017-01-20 05:53:02+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-20 06:01:18+00:00,,T07,External power ref.:2000kW,
2017-01-20 06:31:17+00:00,,T07,External power ref.:2000kW,
2017-01-20 06:43:15+00:00,,T07,"Nac.vent.0, nac/gear: 18/ 46Â°C",
2017-01-20 07:01:17+00:00,,T07,External power ref.:2000kW,
2017-01-20 08:32:26+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-20 08:32:26+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-20 10:46:50+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 43Â°C",
2017-01-20 10:48:35+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-20 11:46:49+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 12:17:27+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 12:19:58+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 12:28:15+00:00,,T07,Generator 1 in,
2017-01-20 12:28:22+00:00,,T07,External power ref.:2000kW,
2017-01-20 12:36:48+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 12:37:18+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 12:46:46+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-01-20 12:47:44+00:00,,T07,Generator 1 in,
2017-01-20 12:47:49+00:00,,T07,External power ref.:2000kW,
2017-01-20 13:05:31+00:00,,T07,Generator 1 in,
2017-01-20 13:05:41+00:00,,T07,External power ref.:2000kW,
2017-01-20 13:25:40+00:00,,T07,Generator 1 in,
2017-01-20 13:25:53+00:00,,T07,External power ref.:2000kW,
2017-01-20 13:51:13+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-01-20 13:51:13+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-01-20 13:55:53+00:00,,T07,External power ref.:2000kW,
2017-01-20 13:58:44+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 43Â°C",
2017-01-20 14:25:52+00:00,,T07,External power ref.:2000kW,
2017-01-20 14:55:52+00:00,,T07,External power ref.:2000kW,
2017-01-20 15:14:16+00:00,,T07,"Nac.vent.1, nac/gear: 22/ 55Â°C",
2017-01-20 15:25:52+00:00,,T07,External power ref.:2000kW,
2017-01-20 15:54:15+00:00,2017-01-20 15:55:48+00:00,T07,A CtrlV.STD 7.004V MEAN 3.966V,
2017-01-20 15:54:17+00:00,,T07,Extra info. Err:192 P: -13.8kW,
2017-01-20 15:54:17+00:00,,T07,Pause  -13.8kW    30RPM,
2017-01-20 15:55:48+00:00,,T07,Run,
2017-01-20 15:55:52+00:00,,T07,External power ref.:2000kW,
2017-01-20 15:57:01+00:00,,T07,Generator 1 in,
2017-01-20 16:25:52+00:00,,T07,External power ref.:2000kW,
2017-01-20 16:54:03+00:00,,T07,"Nac.vent.0, nac/gear: 22/ 46Â°C",
2017-01-20 16:55:51+00:00,,T07,External power ref.:2000kW,
2017-01-20 17:25:51+00:00,,T07,External power ref.:2000kW,
2017-01-20 17:55:51+00:00,,T07,External power ref.:2000kW,
2017-01-20 18:25:51+00:00,,T07,External power ref.:2000kW,
2017-01-20 18:55:50+00:00,,T07,External power ref.:2000kW,
2017-01-20 18:58:07+00:00,,T07,"Nac.vent.1, nac/gear: 25/ 54Â°C",
2017-01-20 20:27:58+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-01-20 20:27:58+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-01-20 22:28:00+00:00,,T07,"Nac.vent.0, nac/gear: 19/ 43Â°C",
2017-01-20 22:34:25+00:00,,T07,"Gen SlipR. Heat:  1, t:  15Â°C",
2017-01-20 22:34:25+00:00,,T07,Heating slipring time  719 Sec,
2017-01-20 22:49:34+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-01-20 22:49:58+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-20 23:46:25+00:00,,T07,"Gen SlipR. Heat:  1, t:  17Â°C",
2017-01-20 23:46:25+00:00,,T07,Heating slipring time  674 Sec,
2017-01-21 03:01:14+00:00,,T07,Generator 1 in,
2017-01-21 03:01:30+00:00,,T07,External power ref.:2000kW,
2017-01-21 03:09:33+00:00,,T07,Generator 1 in,
2017-01-21 09:45:35+00:00,,T07,Heating slipring time  718 Sec,
2017-01-21 09:45:35+00:00,,T07,"Gen SlipR. Heat:  1, t:  15Â°C",
2017-01-21 10:57:34+00:00,,T07,"Gen SlipR. Heat:  1, t:  15Â°C",
2017-01-21 10:57:34+00:00,,T07,Heating slipring time  778 Sec,
2017-01-21 11:15:55+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-21 12:14:09+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-21 12:15:29+00:00,,T07,Generator 1 in,
2017-01-21 12:15:47+00:00,,T07,External power ref.:2000kW,
2017-01-21 12:23:54+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-21 12:38:36+00:00,,T07,Generator 1 in,
2017-01-21 12:38:45+00:00,,T07,External power ref.:2000kW,
2017-01-21 12:46:38+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-01-21 12:48:29+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
